,genes
16837,CLEC6A
16838,OR7E91P
16839,RFPL3S
16840,C22orf42
16841,NANOGNB
16842,LRRC72
16843,PCOTH
16844,C1QTNF9B
16845,KRTAP5-6
16846,KRTAP5-2
16847,KRTAP5-1
16848,DEFB134
16849,DEFB135
16850,DEFB136
16851,ONECUT3
16852,CEMP1
16853,OLIG2
16854,C21orf62
16855,C21orf62-AS1
16856,RNPS1
16857,DAZ2
16858,NYNRIN
16859,DNAJC19
16860,SMIM21
16861,DOK6
16862,JPT2
16863,IGLL3P
16864,TMEM211
16865,SERPINB11
16866,SERPINB4
16867,SERPINB5
16868,KRTAP19-8
16869,KRTAP20-3
16870,EGFEM1P
16871,P2RX6P
16872,HERC2P9
16873,RNASE13
16874,GYG2P1
16875,HBA1
16876,HBM
16877,ELOA2
16878,ATP10A
16879,ANKRD20A9P
16880,ANKUB1
16881,TSSK2
16882,PRR23A
16883,HCP5
16884,HCG27
16885,COL6A6
16886,RAB12
16887,TMEM200C
16888,OR10C1
16889,HLA-A
16890,HACD2
16891,CFAP44
16892,CD200R1L
16893,LNP1
16894,VGLL3
16895,TRIM71
16896,ZCWPW2
16897,ANKRD28
16898,COLQ
16899,METTL6
16900,XKR4
16901,GPX3
16902,DIO2
16903,SELENOH
16904,GNRHR2
16905,DIO1
16906,AKR7L
16907,STK38L
16908,SACM1L
16909,TSN
16910,SLC48A1
16911,PRR22
16912,TAS2R19
16913,TAS2R14
16914,TAS2R13
16915,LINC01089
16916,CTAGE1
16917,KRTAP4-9
16918,EWSAT1
16919,RNF208
16920,KRTAP3-3
16921,KRTAP3-2
16922,KRTAP3-1
16923,MAP10
16924,KRTAP6-3
16925,PTTG3P
16926,ZNF580
16927,ZNF611
16928,KLK9
16929,SYT3
16930,NUP62
16931,DENND1B
16932,C1orf220
16933,SFT2D2
16934,LPAL2
16935,RPL31P11
16936,SCAF8
16937,CFAP45
16938,ACKR1
16939,ZNF254
16940,TCTEX1D2
16941,CRYGS
16942,CRIP1
16943,LINGO4
16944,FAM24B
16945,TRIM59
16946,MLLT11
16947,ASIC3
16948,GIMAP1
16949,CCDC183
16950,OR2F1
16951,CSH2
16952,DNLZ
16953,TCL1B
16954,SUPT4H1
16955,TSGA13
16956,NRAS
16957,LTC4S
16958,ANKRD39
16959,QTRT1
16960,CHUK
16961,MXD3
16962,GSTM2
16963,LINC00671
16964,COG8
16965,ARHGAP19
16966,HAUS7
16967,LCAT
16968,PTPRCAP
16969,ANXA2P1
16970,KRTAP4-12
16971,GPC2
16972,KRT222
16973,ATP6V0CP3
16974,SIPA1
16975,SYNJ2BP
16976,ARL2
16977,FIRRE
16978,TTLL13P
16979,GBP7
16980,RBMXL1
16981,SRA1
16982,KRT8P41
16983,DNAJC9
16984,C8orf82
16985,CPLX3
16986,VDAC1
16987,ZBTB9
16988,TMX2
16989,HEXA
16990,NDUFS3
16991,LEPROT
16992,LBH
16993,ADAT3
16994,PPP1CB
16995,GPSM3
16996,LAT
16997,NCKIPSD
16998,ATF6B
16999,TREX1
17000,SEC14L1P1
17001,S1PR3
17002,SLC35F6
17003,FAM209B
17004,CLIC1
17005,DDAH2
17006,RPS29
17007,CENPBD1P1
17008,UGT2B11
17009,ATP6V1G2
17010,ZNF134
17011,GTF2H4
17012,DDX47
17013,ZNF845
17014,CEACAM18
17015,EMP2
17016,KCTD11
17017,LINC01521
17018,PPM1N
17019,CEACAM16
17020,SLC23A3
17021,LTB4R
17022,LIPE-AS1
17023,LTB4R2
17024,DNASE1
17025,LEUTX
17026,CCL27
17027,IRF9
17028,GALT
17029,HBE1
17030,HBG1
17031,CLDN9
17032,ITGA1
17033,NUDT19
17034,ZNF726
17035,ZNF99
17036,AP1G2
17037,ZNF90
17038,NAXD
17039,TM6SF2
17040,GANC
17041,REPIN1
17042,MRPL23
17043,SMIM7
17044,UCA1
17045,FBXO16
17046,TSPAN4
17047,CPNE1
17048,CYP4F30P
17049,ARL16
17050,SMCO1
17051,PLAC9P1
17052,WEE2
17053,PAXIP1-AS2
17054,MAGEB1
17055,LYRM4
17056,TMEM213
17057,PRCD
17058,LINC02026
17059,ALG3
17060,AMZ2P1
17061,PLEKHM1P1
17062,GCC2-AS1
17063,SH3D21
17064,SMIM30
17065,C19orf38
17066,IQCJ
17067,C17orf67
17068,CTAGE11P
17069,FIS1
17070,ANKRD36BP1
17071,ANG
17072,NPS
17073,COLCA2
17074,APTR
17075,SPDYE3
17076,MBLAC1
17077,FOXI3
17078,SOGA3
17079,NEURL1B
17080,HAUS3
17081,VSTM5
17082,KANSL1-AS1
17083,LCNL1
17084,BBIP1
17085,TRIM77
17086,GNAT3
17087,LRRC37A4P
17088,PLIN5
17089,SPINK13
17090,HIGD1C
17091,NOTO
17092,PPME1
17093,STARD10
17094,MEG3
17095,LRRC37A11P
17096,CPEB1
17097,EML6
17098,SLC6A10P
17099,DEFB113
17100,ZNF727
17101,B3GNT10
17102,ZSWIM8
17103,IQCF5
17104,C10orf105
17105,ARHGEF33
17106,C12orf71
17107,IFRD2
17108,CAPN14
17109,ZBED1
17110,TOMM6
17111,HNRNPUL2
17112,CSKMT
17113,POLR2J4
17114,FER1L6
17115,MTCP1
17116,RAD51AP2
17117,LINC00612
17118,EVPLL
17119,SMTNL1
17120,TRIM64C
17121,PNMA6E
17122,LINC01588
17123,HLA-F-AS1
17124,ZSWIM7
17125,ARHGEF28
17126,TBC1D26
17127,LRRC69
17128,ACSM4
17129,RTL10
17130,COL28A1
17131,PHB2
17132,CD27-AS1
17133,NEURL4
17134,GRID2IP
17135,XRCC6P5
17136,FAM74A1
17137,UBXN2B
17138,LINC00588
17139,C16orf90
17140,PRSS41
17141,LINC00269
17142,NLRP2B
17143,MUC5AC
17144,MSMP
17145,FAM166B
17146,LINC00680
17147,PEX26
17148,BASP1-AS1
17149,GRXCR1
17150,C5orf49
17151,UBE2QL1
17152,FASTKD5
17153,DHRS4-AS1
17154,KCNU1
17155,HOMEZ
17156,DDX3X
17157,VPS16
17158,ZNF705D
17159,FAM66B
17160,MYL5
17161,MIR99AHG
17162,SCRT2
17163,MIR17HG
17164,ZNF407
17165,MCM3AP-AS1
17166,KRTAP10-4
17167,AATBC
17168,SIAH3
17169,LINC00598
17170,EFCAB8
17171,LINC00189
17172,DEFB116
17173,DEFB115
17174,FRG1JP
17175,ANKRD20A11P
17176,TTTY5
17177,GAB4
17178,BCORP1
17179,C20orf202
17180,HMX1
17181,GCGR
17182,RSC1A1
17183,CELA2B
17184,TMEM242
17185,TMEM167B
17186,TNFRSF25
17187,ZNF847P
17188,ZC3H11B
17189,FMO9P
17190,TSTD1
17191,PDZK1P1
17192,NBPF7
17193,LINC01356
17194,CYB5RL
17195,LACTBL1
17196,CROCCP2
17197,C1orf167
17198,ATAD3C
17199,KRT19P2
17200,IFI30
17201,LINC00955
17202,IGSF23
17203,ANXA2P3
17204,LY86-AS1
17205,CCDC7
17206,FNIP1
17207,SP9
17208,POM121L4P
17209,RPS7P5
17210,SYCE3
17211,CKLF
17212,NOC2LP2
17213,KIRREL3-AS3
17214,CDC14C
17215,TENM3
17216,RAET1K
17217,LINC00339
17218,MIF-AS1
17219,CEBPZOS
17220,GSTM2P1
17221,PAPOLB
17222,ZNF579
17223,CELA3B
17224,PIP5K1P1
17225,NBPF1
17226,UMAD1
17227,PPP1R3G
17228,FAM228B
17229,ZNF433-AS1
17230,ZSCAN12P1
17231,LINGO3
17232,LINC02076
17233,ZGLP1
17234,VAMP2
17235,SLC25A51P1
17236,VN1R10P
17237,MTMR9LP
17238,LINC01881
17239,RPS18P9
17240,OR6B1
17241,EBF2
17242,GAS8-AS1
17243,C6orf226
17244,PPP3R1
17245,PSG3
17246,FANCG
17247,OR2A5
17248,AP4M1
17249,C2orf16
17250,C7orf65
17251,KRTAP1-5
17252,OR2A12
17253,PLXNA4
17254,CEBPD
17255,PSG7
17256,KRTAP1-3
17257,OR3A2
17258,ARIH2OS
17259,ZBED8
17260,HMSD
17261,OR1C1
17262,NPTXR
17263,FAM200A
17264,OR2F2
17265,PPP2R2A
17266,C19orf73
17267,ZNF880
17268,TRIM16
17269,OR6X1
17270,HEPN1
17271,OR2A25
17272,TAS2R40
17273,OR2A14
17274,TIGD1
17275,FXYD7
17276,XKR9
17277,LINC01465
17278,C1orf229
17279,SLC12A8
17280,KIR2DS4
17281,TMEM14EP
17282,APOL6
17283,FADS3
17284,OR4E2
17285,CCNL2
17286,UBA52
17287,MYBPHL
17288,PPT2
17289,OR2A2
17290,EXOC3-AS1
17291,ZNF630
17292,TIAF1
17293,OR52B4
17294,BTBD19
17295,FAM185A
17296,PSMB11
17297,CYTOR
17298,DCDC2B
17299,C10orf55
17300,LINC01615
17301,EXOSC6
17302,VPS52
17303,RPL23AP53
17304,CDRT15
17305,CSNK1A1P1
17306,HLA-DQB1-AS1
17307,ZNF844
17308,CKMT1A
17309,TINCR
17310,LINC01312
17311,SUPT20HL2
17312,ZNF735
17313,LINC01120
17314,RBMY2EP
17315,RFPL4A
17316,C1GALT1C1L
17317,RAET1E-AS1
17318,SUPT20HL1
17319,CCDC18-AS1
17320,TSSC2
17321,CD99P1
17322,LGALS8-AS1
17323,LINP1
17324,CERS1
17325,LINC00114
17326,CFL1P1
17327,MYCNUT
17328,HLA-DPB1
17329,AFG3L1P
17330,EPB41L4A-AS1
17331,CPTP
17332,EGFR-AS1
17333,TTTY22
17334,SNHG14
17335,CENPVL3
17336,C5orf66
17337,HAGLR
17338,LINC00466
17339,LINC01133
17340,SLC25A5-AS1
17341,MSL3P1
17342,ANKRD30BP2
17343,PRR29
17344,STK24-AS1
17345,ADM5
17346,ATXN1L
17347,SMIM13
17348,HLA-DPB2
17349,LINC01117
17350,GPX5
17351,TNK2-AS1
17352,ZNF812P
17353,LINC01657
17354,GUSBP10
17355,ATP2B2-IT2
17356,CETN4P
17357,NTM-AS1
17358,NDUFAF8
17359,LINC00320
17360,PRRT4
17361,PGM5-AS1
17362,PPP4R3C
17363,LARGE-AS1
17364,INE1
17365,TMEM233
17366,LINC00337
17367,GOLGA2P7
17368,LINC00457
17369,PLEKHM1
17370,HSPA7
17371,LINC02470
17372,TAF1A-AS1
17373,LINC00113
17374,LHFPL3-AS2
17375,HMGB3P1
17376,CT62
17377,NRSN2-AS1
17378,SFTA1P
17379,BOLA3-AS1
17380,RFPL1S
17381,JPX
17382,ATP13A4-AS1
17383,NUTM2B-AS1
17384,LINC00475
17385,ZNF385D-AS1
17386,LINC02476
17387,LINC01980
17388,C2CD4D
17389,TRIM53AP
17390,LINC01623
17391,ZNF469
17392,SBDSP1
17393,MCRIP1
17394,PACRG-AS3
17395,FAM225B
17396,SLC26A6
17397,PTPRD-AS1
17398,FGD5-AS1
17399,MEG8
17400,LINC00431
17401,LINC01389
17402,DHRS4L1
17403,PROSER2-AS1
17404,OR6V1
17405,MIAT
17406,TRAM2-AS1
17407,LINC00626
17408,ERCC6
17409,GS1-594A7.3
17410,MKRN7P
17411,RUSC1-AS1
17412,LINC01529
17413,LINC00115
17414,NOL7
17415,LINC02249
17416,ELFN1
17417,HAR1A
17418,KCNIP2-AS1
17419,LGALS17A
17420,ZNF503-AS1
17421,SLC39A12-AS1
17422,LINC00937
17423,LINC02097
17424,FTCDNL1
17425,GTF2H2B
17426,TMEM191A
17427,OR52I2
17428,NPY6R
17429,ZNF192P1
17430,CROCC2
17431,HAGLROS
17432,DCAF8L1
17433,SORCS3-AS1
17434,C12orf77
17435,USP17L7
17436,ANKRD18DP
17437,TMEM185B
17438,ACTR3BP2
17439,UPK1A-AS1
17440,LINC00343
17441,KIF4B
17442,ENTPD1-AS1
17443,HSBP1L1
17444,SMCR5
17445,CUTALP
17446,PP12613
17447,TAS2R46
17448,SRRM5
17449,FAM30A
17450,HNRNPA3P1
17451,C13orf42
17452,CACTIN-AS1
17453,MROH5
17454,SUGT1P1
17455,LHFPL3-AS1
17456,ERVMER34-1
17457,LINC00161
17458,DANCR
17459,LTA
17460,LINC00658
17461,LINC02527
17462,ITGB2-AS1
17463,C14orf132
17464,WDR46
17465,ANHX
17466,ZNF717
17467,LBX1-AS1
17468,WDR11-AS1
17469,MIR663AHG
17470,ST7-AS1
17471,SPANXB1
17472,SMIM2-AS1
17473,HCG4B
17474,KLLN
17475,LINC00307
17476,PARG
17477,RBM26-AS1
17478,TP73-AS1
17479,KIF9-AS1
17480,LINC01806
17481,CSE1L-AS1
17482,FGF7P6
17483,LINC00310
17484,AKR1B15
17485,STK4-AS1
17486,CCDC148-AS1
17487,SCAMP4
17488,LTB
17489,DNAJC9-AS1
17490,SPAG5-AS1
17491,UST-AS1
17492,DPY19L2P3
17493,TEX46
17494,SNAP25-AS1
17495,FRMD8P1
17496,TARID
17497,PIN4P1
17498,LINC01736
17499,BOD1L2
17500,MELTF-AS1
17501,CASP16P
17502,GEMIN8P4
17503,OR2M3
17504,LINC00578
17505,LINC01320
17506,ORM2
17507,PCAT6
17508,TBX18-AS1
17509,LINC01350
17510,CYP4F29P
17511,GUSBP11
17512,SMIM10L2B-AS1
17513,GAS2L1P2
17514,CCT6P1
17515,LINC00687
17516,SDAD1P1
17517,OST4
17518,C2orf92
17519,LINC01013
17520,LINC01005
17521,VN1R4
17522,FNDC10
17523,CLDN25
17524,ZNF883
17525,HOTAIR
17526,SNHG26
17527,CES1P1
17528,ARL17B
17529,LINC00659
17530,DHFR
17531,GABRG3-AS1
17532,LINC01672
17533,WEE2-AS1
17534,HCG22
17535,LINC01128
17536,UBAC2-AS1
17537,RASA4CP
17538,OR2A9P
17539,LINC01205
17540,PMS2P7
17541,AKR7A2P1
17542,SPRR2C
17543,LINC01548
17544,ANKRD20A8P
17545,YY1P2
17546,RPL41
17547,VIM-AS1
17548,CCDC26
17549,LINC00242
17550,TTTY10
17551,ORM1
17552,MCHR2-AS1
17553,DPY19L1P1
17554,PIN1P1
17555,HLA-DRB6
17556,SFTA3
17557,SPINK8
17558,PATL2
17559,LINC01523
17560,NKX1-2
17561,UBE2DNL
17562,RPL21P44
17563,LINC01718
17564,MBNL1-AS1
17565,MAST4-AS1
17566,ZNF492
17567,LINC00484
17568,CXCR2P1
17569,XIST
17570,ZNF688
17571,PDE4DIPP1
17572,PET100
17573,EMX2OS
17574,LINC01315
17575,GK3P
17576,PRPS1L1
17577,FLJ31356
17578,IQCF3
17579,TOB1-AS1
17580,HBBP1
17581,ANKRD36BP2
17582,TEX53
17583,TCERG1L-AS1
17584,LINC02028
17585,ACBD6
17586,HOXB-AS1
17587,C9orf147
17588,LINC01753
17589,NAALADL2-AS3
17590,ELOVL2-AS1
17591,TPI1P2
17592,DSCR9
17593,FAM41C
17594,LINC00595
17595,SERPINB9P1
17596,TFAMP1
17597,LRRC37A6P
17598,ANKRD18B
17599,PA2G4P4
17600,PSMG3-AS1
17601,ANKRD30BP3
17602,PPP5D1
17603,THAP7-AS1
17604,CCDC192
17605,FAM133DP
17606,GTF2IRD1P1
17607,TEX48
17608,DNM3OS
17609,RGPD4-AS1
17610,PRB4
17611,CEACAM22P
17612,SETSIP
17613,ENO1-AS1
17614,FBXW4P1
17615,YY2
17616,ZNF674-AS1
17617,STMND1
17618,LINC00309
17619,MIR205HG
17620,HSBP1
17621,LINC00326
17622,HCG18
17623,FAM25E
17624,KLF3-AS1
17625,LINC01098
17626,LINC00852
17627,OR5H1
17628,ZNF826P
17629,ZBTB46-AS1
17630,PLSCR5
17631,CFAP97D1
17632,RPL13AP17
17633,HLA-DPA1
17634,LINC00689
17635,FILNC1
17636,LINC01750
17637,RPS18
17638,LINC01353
17639,FAM225A
17640,LINC01249
17641,DPP10-AS3
17642,FAHD2CP
17643,DLEU2
17644,LINC00574
17645,LINC-PINT
17646,TSPAN19
17647,EMBP1
17648,LINC01354
17649,DBIL5P
17650,PCAT7
17651,AKAIN1
17652,OR5K2
17653,TRAF3IP2-AS1
17654,IDH1-AS1
17655,NEBL-AS1
17656,PSG1
17657,TAPBP
17658,FAM238B
17659,LEF1-AS1
17660,ZBED9
17661,TMEM253
17662,TMA7
17663,MCTS1
17664,DYTN
17665,RAP2C-AS1
17666,ASCL5
17667,TMEM114
17668,OR52I1
17669,LNCPRESS1
17670,DAOA-AS1
17671,SEMA3B-AS1
17672,OR5K1
17673,AJM1
17674,MHENCR
17675,CLK2P1
17676,LINC01549
17677,HLA-DQB2
17678,LINC01431
17679,IDI2-AS1
17680,LINC00665
17681,LINC00442
17682,YWHAEP1
17683,TNF
17684,RPS2P32
17685,PTGES2-AS1
17686,LYRM9
17687,PLCE1-AS2
17688,SNHG15
17689,CYP1B1-AS1
17690,SNHG7
17691,PHGR1
17692,LINC01677
17693,ERVH48-1
17694,LINC01399
17695,LINC00892
17696,CCDC144NL-AS1
17697,HOXB-AS3
17698,CTAGE7P
17699,UBE2E2-AS1
17700,MROH3P
17701,LINC00167
17702,LINC02573
17703,LINC00472
17704,FAM238A
17705,GPX1
17706,LINC01346
17707,USP32P2
17708,FAM53B-AS1
17709,TLR8-AS1
17710,NKAPP1
17711,LINC00841
17712,LINC01783
17713,HOTAIRM1
17714,BTBD18
17715,TMEM238
17716,ZNF529-AS1
17717,B4GALT1-AS1
17718,LINC00690
17719,TWIST2
17720,LINC01137
17721,PIRT
17722,PRR23C
17723,SLC26A4-AS1
17724,MYCNOS
17725,LINC00656
17726,LINC01136
17727,LINC01949
17728,DPH3P1
17729,RPS28
17730,KRTAP5-AS1
17731,CTXN2
17732,UQCRHL
17733,FDPSP2
17734,PPP1R2P2
17735,NUDT9P1
17736,PAGE2
17737,TPRG1-AS1
17738,RPL13AP6
17739,CSN1S2AP
17740,TRIM26
17741,RNASEH1-AS1
17742,C16orf82
17743,LINC01191
17744,TMEM229A
17745,LANCL1-AS1
17746,ZNF879
17747,LINC01914
17748,USP27X-AS1
17749,CCDC188
17750,ZNF37BP
17751,KBTBD13
17752,ZNF736
17753,MAGI2-AS3
17754,PINLYP
17755,LINC01506
17756,C5orf58
17757,HRAT17
17758,FAM133B
17759,OR10G8
17760,CCT6P3
17761,MAPKAPK5-AS1
17762,JRK
17763,RPSAP9
17764,MED14OS
17765,CHL1-AS1
17766,ELF3-AS1
17767,GPR50-AS1
17768,NPIPB2
17769,GAS5
17770,HLA-B
17771,FOXP4-AS1
17772,C11orf94
17773,SLIT1-AS1
17774,MIR155HG
17775,SOX9-AS1
17776,SNHG20
17777,SHISA8
17778,LINC01883
17779,DPP10-AS1
17780,ANKRD65
17781,BRD3OS
17782,ZSCAN31
17783,FAM237A
17784,DSCAM-AS1
17785,LINC02532
17786,C12orf75
17787,SMIM1
17788,LINC01366
17789,HGH1
17790,PPP1R3E
17791,TSPY26P
17792,ITGA9-AS1
17793,MCF2L-AS1
17794,THRA1/BTR
17795,SSR4P1
17796,RPEL1
17797,DPY19L2P4
17798,LINC01278
17799,SMIM27
17800,IQCF5-AS1
17801,LINC01664
17802,JARID2-AS1
17803,HIPK1-AS1
17804,LINC00402
17805,NFAM1
17806,LINC01102
17807,POU5F1P3
17808,FAM21EP
17809,RNF148
17810,CYCSP52
17811,LINC00894
17812,DICER1-AS1
17813,ANKRD34C
17814,PHACTR2-AS1
17815,KIAA0040
17816,ADAM21P1
17817,IFITM4P
17818,OLMALINC
17819,LINC00837
17820,SRGAP3-AS4
17821,B3GALT4
17822,GSN-AS1
17823,ASH1L-AS1
17824,NEXN-AS1
17825,LCE6A
17826,PNMA6A
17827,MORC2-AS1
17828,HGC6.3
17829,ASMTL-AS1
17830,PATE3
17831,OR5H14
17832,LINC00445
17833,LINC00545
17834,ZBTB22
17835,MIR7515HG
17836,C10orf71-AS1
17837,LINC01361
17838,CLEC2L
17839,ZBED5
17840,GUSBP5
17841,MRGPRG-AS1
17842,TLX1NB
17843,SLFN14
17844,LINC00479
17845,SLC35G4
17846,DDX11L2
17847,TAS2R39
17848,VLDLR-AS1
17849,FAM157A
17850,UBE2L5
17851,LINC00608
17852,CT47B1
17853,LINC00896
17854,SIX3-AS1
17855,STARD13-AS
17856,ZNF853
17857,LINC00347
17858,ARHGEF38
17859,DAPK1-IT1
17860,LINC01186
17861,INTS6-AS1
17862,CBR3-AS1
17863,LINC00421
17864,NIFK-AS1
17865,LINC01554
17866,MIR600HG
17867,BAALC-AS2
17868,GGT8P
17869,OR10G9
17870,ZNRF2P1
17871,GLIS3-AS1
17872,PRMT5-AS1
17873,LINC02087
17874,EIF3IP1
17875,TAAR9
17876,HAND2-AS1
17877,C4orf51
17878,CNTFR-AS1
17879,LINC01792
17880,B3GNT9
17881,NR2F1-AS1
17882,CDKN2AIPNL
17883,ZNF295-AS1
17884,CKMT1B
17885,GS1-124K5.4
17886,PATE4
17887,UNQ6494
17888,OR4A47
17889,LINC01304
17890,PRSS56
17891,MGC27382
17892,FOXD2-AS1
17893,CECR7
17894,ZNF737
17895,RGL2
17896,LINC01351
17897,LINC01637
17898,C10orf143
17899,PKN2-AS1
17900,UNC5B-AS1
17901,SHISA9
17902,OR7E24
17903,LINC00857
17904,TEX51
17905,HLA-DQA2
17906,LINC01497
17907,PYY2
17908,KIFC1
17909,C2orf74
17910,GSTA7P
17911,TEX36-AS1
17912,IRGM
17913,TRIM51EP
17914,DCTN1-AS1
17915,UQCRBP1
17916,FAM200B
17917,LINC01370
17918,LINC00674
17919,POU5F1P4
17920,NALT1
17921,RPL23AP32
17922,KCNQ1DN
17923,PRKCQ-AS1
17924,LINC00649
17925,LINC00844
17926,KCNMB2-AS1
17927,LINC01679
17928,SPATA3-AS1
17929,GOLGA2P5
17930,LINC01410
17931,LINC01589
17932,PAXBP1-AS1
17933,TMEM250
17934,OR2W3
17935,GABARAPL3
17936,LINC00317
17937,LINC00707
17938,PAGE2B
17939,CASTOR1
17940,RNF103
17941,RBM14
17942,ALKBH6
17943,ASB14
17944,PCDHA13
17945,ST3GAL6-AS1
17946,KLHL41
17947,STPG4
17948,MEIKIN
17949,MYADML
17950,GUSBP4
17951,NME1
17952,TNFSF12
17953,APOBEC3G
17954,TLR9
17955,MRPS17
17956,PRAMEF11
17957,SUGT1P3
17958,GET4
17959,IGSF11-AS1
17960,PARGP1
17961,C1orf226
17962,ADSL
17963,PRKAG2-AS1
17964,LILRA4
17965,LILRA2
17966,LINC02004
17967,TEX35
17968,LY6G5B
17969,PSMB9
17970,NCOR1P1
17971,ERICH6-AS1
17972,PCDHGC3
17973,SMKR1
17974,ZNF542P
17975,COX19
17976,TCAM1P
17977,GHRLOS
17978,ACAD11
17979,PPIL3
17980,RPL23AP7
17981,RPL13P5
17982,KIR3DL2
17983,CSPG4P1Y
17984,TNFRSF13B
17985,L1TD1
17986,AQP1
17987,C1QTNF9
17988,ISY1
17989,PNMA2
17990,KRBOX1
17991,PCDHGC5
17992,ARHGEF25
17993,TMEM189
17994,RDH14
17995,KRTAP4-7
17996,LINC00886
17997,NDUFB2-AS1
17998,PLCXD2
17999,PLGLA
18000,MIF
18001,HOXA11-AS
18002,TPM3P9
18003,NSUN6
18004,HLA-DOB
18005,TDGF1
18006,C3orf85
18007,KRTAP5-8
18008,CRCP
18009,CDRT1
18010,RPL36A
18011,PDXP
18012,LINC01192
18013,HNF1A-AS1
18014,ATP5MF
18015,LINC00635
18016,ARPC4
18017,ZBTB20-AS1
18018,CORT
18019,KRTAP9-4
18020,KRTAP5-4
18021,INMT
18022,ARPC1A
18023,SUMO1P1
18024,FABP5P3
18025,RPSAP52
18026,LINC00893
18027,ATP5PO
18028,PLEKHO2
18029,C8orf58
18030,PISD
18031,HOGA1
18032,PWP2
18033,PI4KA
18034,AMACR
18035,MTFP1
18036,ARHGDIG
18037,CRYZL2P
18038,PSG2
18039,ARFGAP3
18040,C22orf39
18041,PEG10
18042,SKINT1L
18043,STAG3L5P
18044,BMS1P4
18045,EIF6
18046,DBIL5P2
18047,PCDHGC4
18048,MRPL20
18049,ARPIN
18050,LINC01206
18051,SERPINB10
18052,HLA-DMB
18053,CSAG4
18054,MBL1P
18055,DECR2
18056,GNG10
18057,CNTF
18058,CCDC169
18059,RTL5
18060,ZNF702P
18061,AP5Z1
18062,SOX2-OT
18063,ZNF709
18064,ERVW-1
18065,RBMY2FP
18066,ABCC13
18067,ARHGEF26-AS1
18068,PSG11
18069,PSG4
18070,MRPL33
18071,MICAL3
18072,PCDHAC2
18073,STON1
18074,PRAF2
18075,VSIG8
18076,GUCY2GP
18077,STMP1
18078,KCTD7
18079,EFNA4
18080,C4orf48
18081,INGX
18082,MNX1-AS1
18083,AMY2A
18084,KRTAP10-11
18085,WFDC6
18086,UPK3B
18087,LINC00880
18088,IL10RB
18089,CFB
18090,ZNF487
18091,WDR92
18092,DUBR
18093,LEFTY1
18094,CFAP57
18095,TTC4
18096,OR5V1
18097,RPLP0P2
18098,TMEM35B
18099,HLA-L
18100,OSTCP1
18101,JMJD7
18102,APOBEC3D
18103,WDR86-AS1
18104,TUBA4B
18105,MRPS6
18106,ZNF512
18107,GSTA1
18108,PPIEL
18109,RTL9
18110,NFS1
18111,FAM86DP
18112,DDOST
18113,LINC01011
18114,TMEM199
18115,GSTA2
18116,PDCL3P4
18117,TMEM141
18118,IFITM10
18119,ECEL1P2
18120,PEX5L-AS2
18121,KRTAP19-7
18122,ETV5
18123,KRTAP5-7
18124,CFHR1
18125,RBM12
18126,ERVFRD-1
18127,SCARF2
18128,HDAC11-AS1
18129,APOBEC3C
18130,RAD21L1
18131,CCDC13
18132,ASPRV1
18133,OR2AE1
18134,KRTAP20-1
18135,MTHFD2P1
18136,PTCHD4
18137,HBB
18138,CRYBB2
18139,N4BP2L2
18140,GABPB1-AS1
18141,LIFR-AS1
18142,MIR3150BHG
18143,LINC00461
18144,NEAT1
18145,RORA-AS1
18146,SCAMP1-AS1
18147,FAM111A-DT
18148,BDNF-AS
18149,ZNF585B
18150,CRNDE
18151,DRAIC
18152,CEBPA
18153,RAD51-AS1
18154,GS1-24F4.2
18155,LINC01184
18156,ALDH1L1-AS2
18157,NUDT16P1
18158,LINC01096
18159,LINC00900
18160,LINC00968
18161,RASSF8-AS1
18162,MGC16275
18163,RGMB-AS1
18164,DNM1P35
18165,UBAP1L
18166,PGAM5
18167,SNHG10
18168,MIR210HG
18169,UBL7-AS1
18170,ZCCHC3
18171,OIP5-AS1
18172,CKMT2-AS1
18173,SPTY2D1OS
18174,TWF2
18175,MARS2
18176,STX18-AS1
18177,USP51
18178,PCED1B-AS1
18179,NR2F2-AS1
18180,TMEM161B-AS1
18181,SEC24B-AS1
18182,LINC00926
18183,NRAV
18184,FAM13A-AS1
18185,BCKDHA
18186,INSL3
18187,ADH1C
18188,SLIT2-IT1
18189,LINC02014
18190,FLJ12825
18191,TRIM52-AS1
18192,CDK11B
18193,WHAMMP2
18194,PCDHAC1
18195,TARM1
18196,LINC02064
18197,LINC01197
18198,PCDHGB8P
18199,LINC02217
18200,POU5F2
18201,PCP4L1
18202,ABHD14A
18203,ASNSP1
18204,SRP14-AS1
18205,SBF1P1
18206,ANP32C
18207,LINC01339
18208,ALG1L9P
18209,CCDC153
18210,ACTN3
18211,LINC01095
18212,LINC02432
18213,PPBPP2
18214,LINC02431
18215,C5orf17
18216,HHIP-AS1
18217,FMN1
18218,ZNF436-AS1
18219,HAUS5
18220,PSD2-AS1
18221,PCDHA11
18222,LINC01093
18223,TMEM132D-AS1
18224,TMEM150C
18225,LINC01088
18226,LINC02149
18227,LINC02405
18228,LINC01016
18229,CASC9
18230,LINC02212
18231,NAIP
18232,ZNF324B
18233,SPATS1
18234,LINC02113
18235,CLRN2
18236,LINC00942
18237,HOXC13-AS
18238,C5orf66-AS2
18239,CARMN
18240,NOP14-AS1
18241,SRD5A3-AS1
18242,ZNF564
18243,FER1L5
18244,ECSCR
18245,HS3ST5
18246,PVT1
18247,LGALS16
18248,MCPH1-AS1
