,genes
5663,PQLC2
5664,CAPZB
5665,HTR6
5666,VWA5B1
5667,CDA
5668,PINK1
5669,DDOST
5670,KIF17
5671,HP1BP3
5672,EIF4G3
5673,HSPG2
5674,ALPL
5675,PTPN12
5676,ZCCHC17
5677,FABP3
5678,TINAGL1
5679,HCRTR1
5680,PEF1
5681,SEMA3C
5682,Adgrb2
5683,SPOCD1
5684,HPCA
5685,TMEM54
5686,PTP4A2
5687,Azin2
5688,KHDRBS1
5689,AK2
5690,RNF19B
5691,CCDC28B
5692,PHC2
5693,TMEM234
5694,EIF3I
5695,ZNF362
5696,HDAC1
5697,STPG1
5698,NIPAL3
5699,CSMD2
5700,ZBTB8A
5701,Srrm1
5702,YARS
5703,C1orf94
5704,SFPQ
5705,SYF2
5706,TMEM50A
5707,TMEM57
5708,KIAA0319L
5709,STMN1
5710,NCDN
5711,PSMB2
5712,EXTL1
5713,ZNF593
5714,AGO3
5715,SH3BGRL3
5716,TEKT2
5717,TRAPPC3
5718,GPN2
5719,MAP7D1
5720,GPATCH3
5721,NUDC
5722,SLC9A1
5723,TMEM222
5724,CSF3R
5725,SYTL1
5726,MRPS15
5727,MAP3K6
5728,MEAF6
5729,HGF
5730,CD164L2
5731,WASF2
5732,GNL2
5733,RSPO1
5734,CDCA8
5735,EPHA10
5736,FAM76A
5737,STX12
5738,PPP1R8
5739,SEMA3A
5740,RPA2
5741,SMPDL3B
5742,EYA3
5743,YRDC
5744,MTF1
5745,SESN2
5746,INPP5B
5747,RCC1
5748,TRNAU1AP
5749,TAF12
5750,GMEB1
5751,SF3A3
5752,Epb41
5753,UTP11L
5754,PTPRU
5755,MECR
5756,SRSF4
5757,CASP9
5758,PLEKHM2
5759,ARHGEF19
5760,FBXO42
5761,NECAP2
5762,CDK14
5763,PADI2
5764,KCNAB2
5765,PSMC2
5766,XRCC2
5767,RPL22
5768,ACOT7
5769,ESPN
5770,PRKAG2
5771,RHEB
5772,HES3
5773,NOL9
5774,SMARCD3
5775,ZBTB48
5776,ABCF2
5777,NUB1
5778,VAMP3
5779,PER3
5780,TMUB1
5781,FASTK
5782,UBE4B
5783,PGD
5784,SLC4A2
5785,PARK7
5786,TNFRSF9
5787,ERRFI1
5788,CDK5
5789,Abcb1b
5790,CORT
5791,ABCB8
5792,DFFA
5793,PEX14
5794,SLC2A5
5795,CASZ1
5796,NOS3
5797,MASP2
5798,H6PD
5799,SLC25A33
5800,KLHL7
5801,CTNNBIP1
5802,LZIC
5803,MTOR
5804,NMNAT1
5805,FAM126A
5806,TOMM7
5807,RINT1
5808,FBXO44
5809,MAD2L2
5810,KMT2E
5811,DRAXIN
5812,AGTRAP
5813,MTHFR
5814,ORC5
5815,DNAJC2
5816,CLCN6
5817,PMPCB
5818,MFN2
5819,MIIP
5820,TP73
5821,DFFB
5822,LRRC47
5823,WRAP73
5824,TPRG1L
5825,ACAP3
5826,CPSF3L
5827,ATAD3A
5828,SSU72
5829,PEX10
5830,RER1
5831,MORN1
5832,SKI
5833,PRKCZ
5834,GABRD
5835,PLCH2
5836,PANK4
5837,FAM213B
5838,MIB2
5839,MMP23B
5840,CDK11A
5841,NADK
5842,GNB1
5843,MRPL20
5844,CCNL2
5845,MXRA8
5846,DVL1
5847,Cptp
5848,TNFRSF4
5849,SDF4
5850,BST1
5851,CD38
5852,PROM1
5853,KCNIP4
5854,X5730480H06Rik
5855,Adgra3
5856,SORCS2
5857,AFAP1
5858,ABLIM2
5859,HTRA3
5860,TRMT44
5861,ACOX3
5862,RGS12
5863,LRPAP1
5864,HTT
5865,ADD1
5866,PCDH7
5867,RNF4
5868,NELFA
5869,MAN2B2
5870,PPP2R2C
5871,CRMP1
5872,EVC
5873,STK32B
5874,STX18
5875,NSG1
5876,ZBTB49
5877,RAB28
5878,RNF32
5879,DNAJB6
5880,PLB1
5881,FOSL2
5882,RBKS
5883,SLC4A1AP
5884,EIF2B4
5885,SNX17
5886,PPM1G
5887,NRBP1
5888,KRTCAP3
5889,SLC30A3
5890,OCIAD1
5891,OCIAD2
5892,CWH43
5893,SGCB
5894,CGREF1
5895,KHK
5896,EMILIN1
5897,AGBL5
5898,MAPRE3
5899,PPARGC1A
5900,DPYSL5
5901,DHX15
5902,PGM2
5903,SEPSECS
5904,TBC1D1
5905,SLC35F6
5906,ANAPC4
5907,CENPA
5908,KLF3
5909,ZCCHC4
5910,FAM114A1
5911,PI4K2B
5912,SEL1L3
5913,KIAA0232
5914,RFC1
5915,TBC1D14
5916,TADA2B
5917,GRPEL1
5918,LIAS
5919,UGDH
5920,PDS5A
5921,UBE2K
5922,RHOH
5923,NSUN7
5924,APBB2
5925,GUF1
5926,GNPDA2
5927,GABRA4
5928,GABRB1
5929,COMMD8
5930,TEC
5931,SLC10A4
5932,SLC30A9
5933,UCHL1
5934,Fip1l1
5935,LNX1
5936,CHIC2
5937,PDGFRA
5938,SRD5A3
5939,TMEM165
5940,CLOCK
5941,EPHA5
5942,PPAT
5943,PAICS
5944,REST
5945,POLR2B
5946,CENPC
5947,PIGG
5948,DR1
5949,MTF2
5950,FAM69A
5951,GLMN
5952,BRDT
5953,CDC7
5954,TGFBR3
5955,ZNF326
5956,RUFY3
5957,SPP1
5958,DMP1
5959,SPARCL1
5960,NUDT9
5961,HSD17B11
5962,KLHL8
5963,AFF1
5964,AGPAT9
5965,COQ2
5966,ENOPH1
5967,HNRNPDL
5968,CDS1
5969,PRKG2
5970,BMP3
5971,FGF5
5972,ANTXR2
5973,CRYBB1
5974,TPST2
5975,TFIP11
5976,SRRD
5977,ASPHD2
5978,CRYBB3
5979,TESC
5980,NOS1
5981,RFC5
5982,WSB2
5983,DCK
5984,RASSF6
5985,CXCL6
5986,PF4
5987,MTHFD2L
5988,SHROOM3
5989,CCNG2
5990,GTF2H3
5991,EIF2B1
5992,DDX55
5993,TMED2
5994,RILPL1
5995,CDK2AP1
5996,RCHY1
5997,RILPL2
5998,SNRNP35
5999,CDKL2
6000,ARL6IP4
6001,G3BP2
6002,PITPNM2
6003,USO1
6004,ABCB9
6005,NAAA
6006,SDAD1
6007,SLC15A4
6008,C9orf172
6009,RIMBP2
6010,Rsrc2
6011,SCARB2
6012,ZCCHC8
6013,STX2
6014,RAN
6015,B3GNT4
6016,GBAS
6017,DIABLO
6018,VPS33A
6019,MMP17
6020,BCL7A
6021,SFSWAP
6022,PSMD9
6023,WDR66
6024,PSPH
6025,RHOF
6026,TMEM116
6027,MAPKAPK5
6028,ALDH2
6029,ACAD10
6030,BRAP
6031,FAM168A
6032,VPS29
6033,FAM216A
6034,GPN3
6035,ARPC3
6036,ANAPC7
6037,ATP2A2
6038,P2RX7
6039,IFT81
6040,P2RX4
6041,CAMKK2
6042,ANAPC5
6043,RNF34
6044,KDM2B
6045,NCOR2
6046,DHX37
6047,AACS
6048,ANXA3
6049,MRPL1
6050,MFSD7
6051,PXMP2
6052,PGAM5
6053,ANKLE2
6054,GOLGA3
6055,DDX51
6056,EP400
6057,PUS1
6058,ULK1
6059,PRKAB1
6060,CIT
6061,RAB35
6062,CHEK2
6063,SIRT4
6064,PXN
6065,ST7
6066,TRIAP1
6067,GATC
6068,SRSF9
6069,Cabp1
6070,ACADS
6071,INTS1
6072,SPPL3
6073,PSMG3
6074,TES
6075,MAD1L1
6076,Mrm2
6077,X2210016L21Rik
6078,SNX8
6079,Oasl2
6080,Foxp2
6081,TMEM168
6082,LFNG
6083,TMEM106B
6084,MMAB
6085,RADIL
6086,UBE3B
6087,WIPI2
6088,ACTB
6089,FSCN1
6090,ZNF12
6091,UNG
6092,USP30
6093,RBM19
6094,SDSL
6095,PLBD2
6096,DDX54
6097,RITA1
6098,IQCD
6099,RASAL1
6100,DTX1
6101,RPH3A
6102,AIMP2
6103,EIF2AK1
6104,RPL6
6105,ERP29
6106,CCZ1
6107,OCM
6108,ARPC1A
6109,ARPC1B
6110,PDAP1
6111,ATP5J2-PTCD1
6112,CPSF4
6113,ZNF394
6114,PHF14
6115,NDUFA4
6116,RNF6
6117,CDK8
6118,WASF3
6119,GLCCI1
6120,USP12
6121,RASL11A
6122,POLR1D
6123,PAN3
6124,FLT1
6125,POMP
6126,SLC46A3
6127,MTUS2
6128,N4BP2L2
6129,HSPH1
6130,Wdr95
6131,MEDAG
6132,TEX26
6133,COL1A2
6134,TSPAN12
6135,ING3
6136,FAM3C
6137,AUTS2
6138,LIMK1
6139,Eln
6140,POT1
6141,BCL7B
6142,Wasl
6143,CUL1
6144,EZH2
6145,AASS
6146,Ssc4d
6147,RBM28
6148,LRWD1
6149,Cux1
6150,GCC1
6151,EPHB4
6152,ACTL6B
6153,GNB2
6154,GIGYF1
6155,POP7
6156,TFR2
6157,PCOLCE
6158,AGFG2
6159,TSC22D4
6160,PPP1R35
6161,MEPCE
6162,CYP3A7
6163,ZKSCAN1
6164,MCM7
6165,TPK1
6166,ASNS
6167,DLX6
6168,DLX5
6169,DYNC1I1
6170,PON3
6171,Cald1
6172,AKR1B10
6173,EXOC4
6174,PLXNA4
6175,CALU
6176,CCDC136
6177,IRF5
6178,AHCYL2
6179,KLHDC10
6180,HIBADH
6181,GARS
6182,ADCYAP1R1
6183,NT5C3A
6184,FKBP9
6185,TMEM209
6186,AVL9
6187,CEP41
6188,SSPO
6189,HERC6
6190,ABCG2
6191,HERC3
6192,TMEM176B
6193,IGF2BP3
6194,MALSU1
6195,GPNMB
6196,TRA2A
6197,NPY
6198,DFNA5
6199,OSBPL3
6200,LUC7L2
6201,ZC3HAV1
6202,X4921507P07Rik
6203,NPVF
6204,NFE2L3
6205,TRIM24
6206,CBX3
6207,PTN
6208,MTPN
6209,SLC13A4
6210,Tcaf2
6211,ZYX
6212,FAM131B
6213,CLCN1
6214,CASP2
6215,GSTK1
6216,TRPV6
6217,EPHB6
6218,Ccdc184
6219,Dbpht2
6220,MAD2L1
6221,SSBP1
6222,PRDM5
6223,CLEC5A
6224,AGK
6225,C130060K24Rik
6226,MRPS33
6227,HPGDS
6228,SMARCAD1
6229,MKRN1
6230,SLC37A3
6231,TBXAS1
6232,GFPT1
6233,NFU1
6234,ANXA4
6235,PCYOX1
6236,TGFA
6237,ADD2
6238,DUSP11
6239,NAT8
6240,CCT7
6241,PRADC1
6242,Zfp638
6243,FBXL14
6244,PRICKLE2
6245,ADAMTS9
6246,LRIG1
6247,X1700003E16Rik
6248,KBTBD8
6249,WDR54
6250,INO80B
6251,WBP1
6252,MOGS
6253,POLE4
6254,TACR1
6255,MRPL19
6256,ARHGAP25
6257,Gkn3
6258,APLF
6259,GP9
6260,RAB43
6261,ISY1-RAB43
6262,CNBP
6263,COPG1
6264,TMF1
6265,HMCES
6266,UBA3
6267,RPN1
6268,FRMD4B
6269,Foxp1
6270,GXYLT2
6271,CNTN3
6272,CHL1
6273,RUVBL1
6274,SEC61A1
6275,ABTB1
6276,PLXNA1
6277,CHCHD6
6278,KLF15
6279,ALDH1L1
6280,SLC41A3
6281,NUP210
6282,CNTN6
6283,WNT7A
6284,XPC
6285,TMEM43
6286,SLC6A6
6287,GRIP2
6288,SUMF1
6289,ITPR1
6290,BHLHE40
6291,EDEM1
6292,ARL8B
6293,USP18
6294,SLC6A13
6295,SLC6A12
6296,RET
6297,A2M
6298,KLRG1
6299,MLF2
6300,Ptms
6301,PLXND1
6302,LAG3
6303,LRRC23
6304,TMCC1
6305,COPS7A
6306,RASGEF1A
6307,TUBA8
6308,BMS1
6309,ZNF248
6310,CLEC4A
6311,Clec2d
6312,GABARAPL1
6313,RAD52
6314,ADIPOR2
6315,WNT5B
6316,ERC1
6317,CCDC77
6318,KDM5A
6319,MAGOHB
6320,YBX3
6321,ETV6
6322,LRP6
6323,DUSP16
6324,DDX47
6325,Fam234b
6326,EMP1
6327,GRIN2B
6328,ATF7IP
6329,WBP11
6330,MGP
6331,ARHGDIB
6332,RERG
6333,PTPRO
6334,STRAP
6335,DERA
6336,Lmo3
6337,PLCZ1
6338,PLEKHA5
6339,AEBP2
6340,SLCO1C1
6341,Slco1a4
6342,RECQL
6343,GOLT1B
6344,LDHB
6345,KCNJ8
6346,ABCC9
6347,RAD18
6348,SSPN
6349,Bhlhe41
6350,SRGAP3
6351,RASSF8
6352,LRMP
6353,THUMPD3
6354,KRAS
6355,BCAT1
6356,MTMR14
6357,CPNE9
6358,OGG1
6359,CAMK1
6360,ETNK1
6361,TTLL3
6362,C2CD5
6363,IL17RC
6364,CMAS
6365,ST8SIA1
6366,CRELD1
6367,EMC3
6368,ITPR2
6369,MED21
6370,SEC13
6371,CCDC91
6372,ATP2B2
6373,FAR2
6374,ERGIC2
6375,TMTC1
6376,SLC6A11
6377,CAPRIN2
6378,SLC6A1
6379,DENND5B
6380,ATG7
6381,VGLL4
6382,TAMM41
6383,TIMP4
6384,CAND2
6385,EFCAB12
6386,MBD4
6387,IFT122
6388,NECAP1
6389,PIANP
6390,MRPL51
6391,VAMP1
6392,LTBR
6393,SCNN1A
6394,TNFRSF1A
6395,CD9
6396,RAD51AP1
6397,C12orf4
6398,PRMT8
6399,TSPAN11
6400,TSPAN9
6401,TEAD4
6402,FKBP4
6403,STRN4
6404,SLC8A2
6405,MZF1
6406,ZNF606
6407,ZIK1
6408,MARK4
6409,ERCC2
6410,RTN2
6411,VASP
6412,QPCTL
6413,DMPK
6414,DMWD
6415,NOVA2
6416,PGLYRP1
6417,PDCD5
6418,URI1
6419,POP4
6420,TTYH1
6421,TMEM238
6422,RPL28
6423,U2AF2
6424,ZNF583
6425,ZNF676
6426,CYFIP1
6427,OCA2
6428,HERC2
6429,NIPA2
6430,PSD3
6431,Zfp719
6432,ZDHHC13
6433,Zfp108
6434,Faap24
6435,RHPN2
6436,SLC7A10
6437,GAS2
6438,KCTD15
6439,SLC17A6
6440,PRMT3
6441,ASB7
6442,CERS3
6443,SNRPA1
6444,PCSK6
6445,TARSL2
6446,TJP1
6447,FAM189A1
6448,APBA2
6449,MPHOSPH10
6450,MTMR10
6451,CHRNA7
6452,CRTC3
6453,BLM
6454,FURIN
6455,HDDC3
6456,UNC45A
6457,VPS33B
6458,IQGAP1
6459,CIB1
6460,SEMA4B
6461,IDH2
6462,MESP2
6463,PEX11A
6464,RHCG
6465,NR2F2
6466,PGPEP1L
6467,SYNM
6468,TTC23
6469,LRRC28
6470,MEF2A
6471,RAB38
6472,CTSC
6473,TYROBP
6474,SIPA1L3
6475,DPF1
6476,X2200002D01Rik
6477,YIF1B
6478,RASGRP4
6479,FAM98C
6480,PSMD8
6481,RYR1
6482,NFKBIB
6483,FBXO17
6484,LRFN1
6485,PAK4
6486,PSMC4
6487,Zfp626
6488,MFGE8
6489,HAPLN3
6490,Acan
6491,AEN
6492,DET1
6493,MRPS11
6494,MRPL46
6495,CCDC90B
6496,TMEM126B
6497,TMEM126A
6498,SYTL2
6499,EED
6500,ME3
6501,ZFAND6
6502,FAH
6503,SH3GL3
6504,Ddias
6505,RAB30
6506,NDUFC2
6507,Anapc15
6508,COQ7
6509,ARL6IP1
6510,SMG1
6511,XYLT1
6512,NUCB2
6513,PIK3C2A
6514,IPO5
6515,X1110004F10Rik
6516,Calcb
6517,CALCB
6518,PDE3B
6519,QPRT
6520,KIF22
6521,MAZ
6522,PAGR1
6523,MVP
6524,CDIPT
6525,SEZ6L2
6526,KCTD13
6527,STARD10
6528,INO80E
6529,FCHSD2
6530,KLK10
6531,ALDOA
6532,PPP4C
6533,TBX6
6534,PLEKHB1
6535,GDPD3
6536,RAB6A
6537,MRPL48
6538,CORO1A
6539,DNAJB13
6540,Sult1a1
6541,Sgf29
6542,NUPR1
6543,PPME1
6544,CLN3
6545,NFATC2IP
6546,LIPT2
6547,POLD3
6548,RABEP2
6549,PGM2L1
6550,ATP2A1
6551,SYT3
6552,SH2B1
6553,SLCO2B1
6554,EIF3C
6555,MYH14
6556,SPNS1
6557,LAT
6558,RPS3
6559,DGAT2
6560,IL4R
6561,NSMCE1
6562,PSMA1
6563,KDM8
6564,PRKRIR
6565,COPB1
6566,ZKSCAN2
6567,FAR1
6568,ACER3
6569,MYO7A
6570,LCMT1
6571,ARHGAP17
6572,DISP1
6573,SLC5A11
6574,PARVA
6575,MICALCL
6576,DKK3
6577,PAK1
6578,RBBP6
6579,C16orf58
6580,TGFB1I1
6581,COX6A2
6582,ITGAM
6583,LYVE1
6584,RNF141
6585,ADM
6586,DKKL1
6587,PYCARD
6588,Fus
6589,TEAD2
6590,CD37
6591,KAT8
6592,BCKDK
6593,STX4
6594,STX1B
6595,FBXL19
6596,BCL7C
6597,PHKG2
6598,RNF40
6599,PRR14
6600,X9130019O22Rik
6601,NUCB1
6602,BCAT2
6603,ITGAL
6604,ABCC6
6605,NOMO2
6606,SERGEF
6607,LAMTOR1
6608,RGS10
6609,TIAL1
6610,BAG3
6611,FGFR2
6612,ATE1
6613,TACC2
6614,PTPN5
6615,X1700007K09Rik
6616,ACADSB
6617,CPXM2
6618,PLK1
6619,DCTN5
6620,NDUFAB1
6621,UBFD1
6622,EARS2
6623,GGA2
6624,METTL9
6625,Mfsd13b
6626,CDR2
6627,MRPL17
6628,POLR3E
6629,ARFIP2
6630,DNHD1
6631,UQCRC2
6632,PDZD9
6633,RRP8
6634,VWA3A
6635,ILK
6636,TPP1
6637,HPX
6638,CNGA4
6639,CCKBR
6640,CRYM
6641,TMEM159
6642,Trim30a
6643,LYRM1
6644,X2610020H08Rik
6645,ERI2
6646,CHST15
6647,OAT
6648,ACSM3
6649,THUMPD1
6650,LHPP
6651,FAM53B
6652,METTL10
6653,FAM175B
6654,TRIM21
6655,ZRANB1
6656,CTBP2
6657,RRM1
6658,UROS
6659,KNOP1
6660,X9030624J02Rik
6661,BCCIP
6662,DHX32
6663,STIM1
6664,Pgap2
6665,C10orf90
6666,MKI67
6667,ATP6AP2
6668,USP9X
6669,CASK
6670,SWAP70
6671,WEE1
6672,TMEM9B
6673,AKIP1
6674,ST5
6675,TRIM66
6676,STK33
6677,TUB
6678,EIF3F
6679,NDUFB11
6680,RBM10
6681,CDK16
6682,USP11
6683,GLRX3
6684,MRGPRF
6685,ORAOV1
6686,ANO1
6687,FADD
6688,CTTN
6689,ZNF567
6690,NADSYN1
6691,DOCK11
6692,CUL4B
6693,TNNI2
6694,SMARCA1
6695,SASH3
6696,ELF4
6697,RAB33A
6698,SLC25A14
6699,RBMX2
6700,ENOX2
6701,IGSF1
6702,Stk26
6703,GPC4
6704,X3830403N18Rik
6705,SLC9A9
6706,ARHGEF6
6707,RBMX
6708,FGF13
6709,MCF2
6710,CCDC22
6711,SYP
6712,PRICKLE3
6713,PLP2
6714,GPKOW
6715,PRAF2
6716,CCDC120
6717,GRIPAP1
6718,Otud5
6719,PIM2
6720,Slc35a2
6721,PQBP1
6722,TIMM17B
6723,HDAC6
6724,GLOD5
6725,WDR13
6726,RBM3
6727,EBP
6728,PORCN
6729,SLC38A5
6730,FTSJ1
6731,RPGR
6732,DYNLT3
6733,Aff2
6734,F8
6735,VBP1
6736,FUNDC2
6737,CMC4
6738,BRCC3
6739,RAB39B
6740,MSN
6741,HEPH
6742,Gpr165
6743,OPHN1
6744,STARD8
6745,EFNB1
6746,IGBP1
6747,MAGEE2
6748,PBDC1
6749,MAGEE1
6750,ATRX
6751,COX7B
6752,MAGT1
6753,ITM2A
6754,X2610002M06Rik
6755,Hmgn5
6756,SH3BGRL
6757,TNMD
6758,SRPX2
6759,SYTL4
6760,CSTF2
6761,NOX1
6762,XKRX
6763,BTK
6764,GLA
6765,COL4A6
6766,COL4A5
6767,ACSL4
6768,CHRDL1
6769,PAK3
6770,DCX
6771,IL13RA2
6772,LRCH2
6773,CDKL5
6774,PHKA2
6775,SLC7A3
6776,Adgrg2
6777,PDHA1
6778,NLGN3
6779,MAP3K15
6780,IL2RG
6781,RPS6KA3
6782,ZMYM3
6783,NONO
6784,TAF1
6785,RPS4Y1
6786,Dmrtc1a
6787,CHIC1
6788,FLNA
6789,ABCB7
6790,MTM1
6791,Gabre
6792,GPM6B
6793,GABRA3
6794,CETN2
6795,NSDHL
6796,Zfp185
6797,HCCS
6798,RBBP7
6799,ARHGAP6
6800,SYAP1
6801,MSL3
6802,CTPS2
6803,ZNF275
6804,AP1S2
6805,ZRSR2
6806,HAUS7
6807,CA5B
6808,ZFP92
6809,BGN
6810,ATP2B3
6811,BMX
6812,ABCD1
6813,PIR
6814,Vegfd
6815,PIGA
6816,ASB11
6817,DUSP9
6818,PLXNB3
6819,HCFC1
6820,RENBP
6821,NAA10
6822,ARHGAP4
6823,L1CAM
6824,IRAK1
6825,MECP2
6826,PLXNA3
6827,FAM3A
6828,G6PD
6829,MPP1
6830,DKC1
6831,MORF4L2
6832,PLP1
6833,ZCCHC18
6834,PSMD10
6835,TSC22D3
6836,PRPS1
6837,RBM41
6838,MORC4
6839,RNF128
6840,ATP11A
6841,MCF2L
6842,CUL4A
6843,LAMP1
6844,GAS6
6845,RASA3
6846,COPRS
6847,ANGPT2
6848,AGPAT5
6849,NEK3
6850,VPS36
6851,THSD1
6852,SLC25A15
6853,ERLIN2
6854,PROSC
6855,Adgra2
6856,BRF2
6857,RAB11FIP1
6858,ADRB3
6859,EIF4EBP1
6860,CHRNB3
6861,TNFSF13B
6862,COL4A1
6863,COL4A2
6864,RAB20
6865,CARKD
6866,ANKRD10
6867,ARHGEF7
6868,LEPROTL1
6869,DCTN6
6870,GPM6A
6871,ASB5
6872,VEGFC
6873,AGA
6874,DLC1
6875,ERI1
6876,TNKS
6877,DUSP4
6878,Saraf
6879,MRPS31
6880,SMIM19
6881,POLB
6882,IKBKB
6883,PLAT
6884,AP3M2
6885,KAT6A
6886,ANK1
6887,Gpat4
6888,GINS4
6889,SFRP1
6890,IDO2
6891,IDO1
6892,ADAM18
6893,ADAM9
6894,TM2D2
6895,PLEKHA2
6896,SLIT2
6897,TENM3
6898,DCTD
6899,WWC2
6900,FGFR1
6901,RWDD4
6902,Plpp5
6903,STAR
6904,ASH2L
6905,KCNU1
6906,TTI2
6907,MAK16
6908,WRN
6909,GSR
6910,GTF2E2
6911,RBPMS
6912,FRG1
6913,ASAH1
6914,PCM1
6915,FGL1
6916,PDGFRL
6917,SLC7A2
6918,VPS37A
6919,CNOT7
6920,Msmo1
6921,KLHL2
6922,GALNT7
6923,SAP30
6924,SCRG1
6925,HPGD
6926,EDNRA
6927,TMEM184C
6928,NR3C2
6929,X1700007B14Rik
6930,SIN3B
6931,SORBS2
6932,IRF2
6933,CASP3
6934,CENPU
6935,Cfap97
6936,SLC25A4
6937,UFSP2
6938,Pdlim3
6939,LRP2BP
6940,TLR3
6941,CBR4
6942,SH3RF1
6943,NEK1
6944,MFAP3L
6945,N4BP1
6946,CBLN1
6947,HEATR3
6948,ADCY7
6949,BRD7
6950,NKD1
6951,SNX20
6952,SALL1
6953,RBL2
6954,AKTIP
6955,EIF2AK3
6956,GINS3
6957,SETD6
6958,GOT2
6959,CDH11
6960,SMAD1
6961,LSM6
6962,SLC10A7
6963,TNPO2
6964,VPS35
6965,ORC6
6966,MYLK3
6967,GPT2
6968,DNAJA2
6969,ITFG1
6970,RFX1
6971,TECR
6972,TBC1D9
6973,ZNF330
6974,IL15
6975,GAB1
6976,SMARCA5
6977,TXNL4B
6978,ZNF821
6979,IST1
6980,DHODH
6981,AP1G1
6982,PHLPP2
6983,Irx5
6984,MMP2
6985,GNAO1
6986,ST3GAL2
6987,IL34
6988,AMFR
6989,COG4
6990,NUDT21
6991,BBS2
6992,CENPN
6993,CDYL2
6994,Mt3
6995,Mt2
6996,Mt1
6997,NUDT7
6998,HERPUD1
6999,CNTNAP4
7000,FAM192A
7001,PLLP
7002,ARL2BP
7003,CX3CL1
7004,CCL17
7005,CIAPIN1
7006,COQ9
7007,POLR2C
7008,Adgrg1
7009,KATNB1
7010,KIFC3
7011,MMP15
7012,TMEM38A
7013,USB1
7014,Cfap20
7015,Tpm4
7016,JAK3
7017,PGLS
7018,SLC27A1
7019,MAP1LC3B
7020,MVB12A
7021,MTHFSD
7022,COX4I1
7023,EMC8
7024,BABAM1
7025,GINS2
7026,GSE1
7027,ZDHHC7
7028,X6430548M08Rik
7029,CRISPLD2
7030,USP10
7031,COTL1
7032,KLHL36
7033,TAF1C
7034,MAST3
7035,PIK3R2
7036,MBTPS1
7037,NECAB2
7038,IFI30
7039,HSBP1
7040,RAB3A
7041,CDH13
7042,PDE4C
7043,MPHOSPH6
7044,HSD17B2
7045,X1700030J22Rik
7046,LSM4
7047,NTPCR
7048,KIAA1804
7049,MAU2
7050,PBX4
7051,LPAR2
7052,ATP13A1
7053,INTS10
7054,DCTN1
7055,PGR
7056,CDH5
7057,BEAN1
7058,CMTM3
7059,NAE1
7060,FAM96B
7061,RRAD
7062,CA7
7063,CBFB
7064,TRADD
7065,C16orf70
7066,CTRL
7067,PSMB10
7068,DUS2
7069,NFATC3
7070,PLA2G15
7071,SLC7A6
7072,SMPD3
7073,ZFP90
7074,HAS3
7075,VPS4A
7076,COG8
7077,NIP7
7078,MTMR2
7079,TERF2
7080,CEP57
7081,CYB5B
7082,Maml2
7083,MRE11A
7084,WWP2
7085,ANKRD49
7086,GPR83
7087,PANX1
7088,MED17
7089,VSTM5
7090,X4931406C07Rik
7091,TAF1D
7092,KARS
7093,ADAT1
7094,GABARAPL2
7095,TMEM231
7096,CHST6
7097,TMEM170A
7098,CFDP1
7099,BCAR1
7100,LDHD
7101,WDR59
7102,AARS
7103,CDH15
7104,BMPER
7105,Afg3l1
7106,ACAD8
7107,DBNDD1
7108,CCSAP
7109,ACTA1
7110,ABCB10
7111,URB2
7112,COG2
7113,AGT
7114,CAPN9
7115,ARV1
7116,X2310022B05Rik
7117,X2810004N23Rik
7118,GNPAT
7119,SPRTN
7120,EGLN1
7121,VPS26B
7122,JAM3
7123,SPATA19
7124,SNX19
7125,ADAMTS8
7126,APLP2
7127,TRPC6
7128,BIRC3
7129,DCUN1D5
7130,PDGFD
7131,SESN3
7132,USP2
7133,THY1
7134,Nectin1
7135,TRIM29
7136,OAF
7137,GRIK4
7138,SC5D
7139,UBASH3B
7140,CLMP
7141,REXO2
7142,CUL5
7143,BARX2
7144,ETS1
7145,KIRREL3
7146,ST3GAL4
7147,DCPS
7148,TIRAP
7149,SRPR
7150,RPUSD4
7151,ABHD12
7152,ACAT1
7153,RDX
7154,FDX1
7155,PPP2R1B
7156,ALG9
7157,CRYAB
7158,X2310030G06Rik
7159,DIXDC1
7160,BCO2
7161,PTS
7162,CADM1
7163,BUD13
7164,Zpr1
7165,Apoc3
7166,APOA1
7167,TAGLN
7168,BACE1
7169,DSCAML1
7170,IL10RA
7171,MPZL2
7172,ARCN1
7173,DDX6
7174,DDX25
7175,PUS3
7176,PDZD3
7177,NLRX1
7178,TRAPPC4
7179,CHEK1
7180,SLC37A4
7181,HYOU1
7182,STT3A
7183,FEZ1
7184,HINFP
7185,C2CD2L
7186,TMEM218
7187,SLC37A2
7188,DPAGT1
7189,ROBO4
7190,HMBS
7191,VPS11
7192,ROBO3
7193,ABCG4
7194,MCAM
7195,PIN1
7196,OLFM2
7197,ICAM5
7198,TYK2
7199,PDE4A
7200,ILF3
7201,TMED1
7202,SCG3
7203,YIPF2
7204,LYSMD2
7205,CARM1
7206,TMOD2
7207,SMARCA4
7208,GNB5
7209,LDLR
7210,KANK2
7211,DOCK6
7212,POLR2M
7213,RAB27A
7214,AQP9
7215,SLTM
7216,RSL24D1
7217,Nedd4
7218,RNF111
7219,CCNB2
7220,MYO1E
7221,MNS1
7222,FAM81A
7223,TCF12
7224,ANXA2
7225,CGNL1
7226,Ice2
7227,RORA
7228,RP9
7229,ITGA11
7230,FEM1B
7231,CLN6
7232,Anp32a
7233,IRAK1BP1
7234,GLCE
7235,PHIP
7236,KIF23
7237,LCA5
7238,SH3BGRL2
