,genes
1605,BLVRA
1606,BLVRB
1607,BLZF1
1608,BMF
1609,BMP1
1610,BMP10
1611,BMP15
1612,BMP2
1613,BMP2K
1614,BMP3
1615,BMP4
1616,BMP5
1617,BMP6
1618,BMP7
1619,BMP8A
1620,BMP8B
1621,BMPER
1622,BMPR1A
1623,BMPR1B
1624,BMPR2
1625,BMS1
1626,BMS1P1
1627,BMS1P14
1628,BMS1P2
1629,BMS1P20
1630,BMS1P4
1631,BMT2
1632,BMX
1633,BNC1
1634,BNC2
1635,BNIP1
1636,BNIP2
1637,BNIP3
1638,BNIP3L
1639,BNIPL
1640,BOC
1641,BOD1
1642,BOD1L1
1643,BOD1L2
1644,BOK
1645,BOLA1
1646,BOLA2-SMG1P6
1647,BOLA3
1648,BOLA3-AS1
1649,BOLL
1650,BOP1
1651,BORA
1652,BORCS5
1653,BORCS6
1654,BORCS7
1655,BORCS8
1656,BORCS8-MEF2B
1657,BPESC1
1658,BPGM
1659,BPHL
1660,BPI
1661,BPIFA1
1662,BPIFA2
1663,BPIFA3
1664,BPIFA4P
1665,BPIFB1
1666,BPIFB2
1667,BPIFB3
1668,BPIFB4
1669,BPIFB6
1670,BPIFC
1671,BPNT1
1672,BPTF
1673,BRAF
1674,BRAP
1675,BRAT1
1676,BRCA1
1677,BRCA2
1678,BRCC3
1679,BRD1
1680,BRD2
1681,BRD3
1682,BRD3OS
1683,BRD4
1684,BRD7
1685,BRD7P3
1686,BRD8
1687,BRD9
1688,BRDT
1689,BREA2
1690,BRF1
1691,BRF2
1692,BRI3
1693,BRI3BP
1694,BRICD5
1695,BRINP1
1696,BRINP2
1697,BRINP3
1698,BRIP1
1699,BRIX1
1700,BRK1
1701,BRMS1
1702,BRMS1L
1703,BROX
1704,BRPF1
1705,BRPF3
1706,BRS3
1707,BRSK1
1708,BRSK2
1709,BRWD1
1710,BRWD1-AS2
1711,BRWD3
1712,BSCL2
1713,BSDC1
1714,BSG
1715,BSN
1716,BSN-AS2
1717,BSND
1718,BSPH1
1719,BSPRY
1720,BST1
1721,BST2
1722,BSX
1723,BTAF1
1724,BTBD1
1725,BTBD10
1726,BTBD11
1727,BTBD16
1728,BTBD17
1729,BTBD18
1730,BTBD19
1731,BTBD2
1732,BTBD3
1733,BTBD6
1734,BTBD7
1735,BTBD8
1736,BTBD9
1737,BTC
1738,BTD
1739,BTF3
1740,BTF3L4
1741,BTF3P11
1742,BTG1
1743,BTG2
1744,BTG3
1745,BTG3-AS1
1746,BTG4
1747,BTK
1748,BTLA
1749,BTN1A1
1750,BTN2A1
1751,BTN2A2
1752,BTN2A3P
1753,BTN3A1
1754,BTN3A2
1755,BTN3A3
1756,BTNL2
1757,BTNL3
1758,BTNL8
1759,BTNL9
1760,BTRC
1761,BUB1
1762,BUB1B
1763,BUB3
1764,BUD13
1765,BUD23
1766,BUD31
1767,BVES
1768,BVES-AS1
1769,BYSL
1770,BZW1
1771,BZW2
1772,C10orf105
1773,C10orf111
1774,C10orf113
1775,C10orf120
1776,C10orf126
1777,C10orf143
1778,C10orf25
1779,C10orf53
1780,C10orf55
1781,C10orf62
1782,C10orf67
1783,C10orf71
1784,C10orf71-AS1
1785,C10orf82
1786,C10orf88
1787,C10orf90
1788,C10orf91
1789,C10orf95
1790,C10orf99
1791,C11orf1
1792,C11orf16
1793,C11orf21
1794,C11orf24
1795,C11orf40
1796,C11orf42
1797,C11orf44
1798,C11orf45
1799,C11orf49
1800,C11orf53
1801,C11orf54
1802,C11orf58
1803,C11orf65
1804,C11orf68
1805,C11orf71
1806,C11orf72
1807,C11orf74
1808,C11orf80
1809,C11orf86
1810,C11orf87
1811,C11orf88
1812,C11orf94
1813,C11orf95
1814,C11orf96
1815,C11orf97
1816,C12orf10
1817,C12orf29
1818,C12orf4
1819,C12orf40
1820,C12orf42
1821,C12orf43
1822,C12orf45
1823,C12orf49
1824,C12orf50
1825,C12orf54
1826,C12orf56
1827,C12orf57
1828,C12orf60
1829,C12orf65
1830,C12orf66
1831,C12orf71
1832,C12orf73
1833,C12orf74
1834,C12orf75
1835,C12orf76
1836,C12orf77
1837,C13orf42
1838,C14orf119
1839,C14orf132
1840,C14orf144
1841,C14orf177
1842,C14orf178
1843,C14orf180
1844,C14orf28
1845,C14orf39
1846,C14orf93
1847,C15orf32
1848,C15orf39
1849,C15orf40
1850,C15orf41
1851,C15orf48
1852,C15orf53
1853,C15orf54
1854,C15orf56
1855,C15orf59
1856,C15orf61
1857,C15orf62
1858,C15orf65
1859,C16orf45
1860,C16orf46
1861,C16orf54
1862,C16orf58
1863,C16orf70
1864,C16orf71
1865,C16orf72
1866,C16orf74
1867,C16orf78
1868,C16orf82
1869,C16orf86
1870,C16orf87
1871,C16orf89
1872,C16orf90
1873,C16orf91
1874,C16orf92
1875,C16orf95
1876,C16orf96
1877,C17orf100
1878,C17orf107
1879,C17orf47
1880,C17orf50
1881,C17orf51
1882,C17orf53
1883,C17orf58
1884,C17orf64
1885,C17orf67
1886,C17orf75
1887,C17orf77
1888,C17orf78
1889,C17orf80
1890,C17orf82
1891,C17orf97
1892,C17orf98
1893,C17orf99
1894,C18orf12
1895,C18orf15
1896,C18orf21
1897,C18orf25
1898,C18orf54
1899,C19orf12
1900,C19orf18
1901,C19orf24
1902,C19orf25
1903,C19orf33
1904,C19orf38
1905,C19orf44
1906,C19orf47
1907,C19orf48
1908,C19orf53
1909,C19orf54
1910,C19orf57
1911,C19orf66
1912,C19orf67
1913,C19orf70
1914,C19orf71
1915,C19orf73
1916,C1D
1917,C1GALT1
1918,C1GALT1C1
1919,C1GALT1C1L
1920,C1QA
1921,C1QB
1922,C1QBP
1923,C1QC
1924,C1QL1
1925,C1QL2
1926,C1QL3
1927,C1QL4
1928,C1QTNF1
1929,C1QTNF12
1930,C1QTNF2
1931,C1QTNF3
1932,C1QTNF4
1933,C1QTNF6
1934,C1QTNF7
1935,C1QTNF8
1936,C1QTNF9
1937,C1QTNF9B
1938,C1R
1939,C1RL
1940,C1S
1941,C1orf100
1942,C1orf105
1943,C1orf106
1944,C1orf109
1945,C1orf112
1946,C1orf115
1947,C1orf116
1948,C1orf122
1949,C1orf123
1950,C1orf127
1951,C1orf131
1952,C1orf141
1953,C1orf146
1954,C1orf158
1955,C1orf159
1956,C1orf162
1957,C1orf167
1958,C1orf174
1959,C1orf185
1960,C1orf189
1961,C1orf194
1962,C1orf198
1963,C1orf21
1964,C1orf210
1965,C1orf216
1966,C1orf220
1967,C1orf226
1968,C1orf229
1969,C1orf35
1970,C1orf43
1971,C1orf50
1972,C1orf52
1973,C1orf53
1974,C1orf54
1975,C1orf56
1976,C1orf61
1977,C1orf68
1978,C1orf74
1979,C1orf87
1980,C1orf94
1981,C2
1982,C20orf141
1983,C20orf144
1984,C20orf173
1985,C20orf187
1986,C20orf194
1987,C20orf196
1988,C20orf197
1989,C20orf202
1990,C20orf203
1991,C20orf204
1992,C20orf27
1993,C20orf78
1994,C20orf85
1995,C20orf96
1996,C21orf2
1997,C21orf33
1998,C21orf58
1999,C21orf59-TCP10L
2000,C21orf62
2001,C21orf62-AS1
2002,C21orf91
2003,C22orf15
2004,C22orf23
2005,C22orf24
2006,C22orf31
2007,C22orf39
2008,C22orf42
2009,C22orf46
2010,C2CD2
2011,C2CD2L
2012,C2CD3
2013,C2CD4A
2014,C2CD4B
2015,C2CD4C
2016,C2CD4D
2017,C2CD5
2018,C2CD6
2019,C2orf15
2020,C2orf16
2021,C2orf27A
2022,C2orf27B
2023,C2orf40
2024,C2orf42
2025,C2orf48
2026,C2orf49
2027,C2orf50
2028,C2orf54
2029,C2orf66
2030,C2orf68
2031,C2orf69
2032,C2orf70
2033,C2orf71
2034,C2orf72
2035,C2orf73
2036,C2orf74
2037,C2orf76
2038,C2orf78
2039,C2orf80
2040,C2orf81
2041,C2orf83
2042,C2orf88
2043,C2orf92
2044,C3
2045,C3AR1
2046,C3P1
2047,C3orf14
2048,C3orf18
2049,C3orf20
2050,C3orf22
2051,C3orf30
2052,C3orf33
2053,C3orf35
2054,C3orf36
2055,C3orf38
2056,C3orf49
2057,C3orf52
2058,C3orf58
2059,C3orf62
2060,C3orf67
2061,C3orf70
2062,C3orf79
2063,C3orf80
2064,C3orf85
2065,C4BPA
2066,C4BPB
2067,C4orf17
2068,C4orf19
2069,C4orf3
2070,C4orf33
2071,C4orf36
2072,C4orf45
2073,C4orf46
2074,C4orf47
2075,C4orf48
2076,C4orf51
2077,C5
2078,C5AR1
2079,C5AR2
2080,C5orf15
2081,C5orf17
2082,C5orf22
2083,C5orf24
2084,C5orf30
2085,C5orf34
2086,C5orf38
2087,C5orf42
2088,C5orf46
2089,C5orf47
2090,C5orf49
2091,C5orf51
2092,C5orf52
2093,C5orf56
2094,C5orf58
2095,C5orf60
2096,C5orf64
2097,C5orf64-AS1
2098,C5orf66
2099,C5orf66-AS2
2100,C6
2101,C6orf10
2102,C6orf106
2103,C6orf118
2104,C6orf120
2105,C6orf132
2106,C6orf136
2107,C6orf141
2108,C6orf15
2109,C6orf201
2110,C6orf203
2111,C6orf222
2112,C6orf223
2113,C6orf226
2114,C6orf47
2115,C6orf48
2116,C6orf52
2117,C6orf58
2118,C6orf62
2119,C6orf89
2120,C6orf99
2121,C7
2122,C7orf13
2123,C7orf25
2124,C7orf26
2125,C7orf31
2126,C7orf33
2127,C7orf43
2128,C7orf50
2129,C7orf57
2130,C7orf61
2131,C7orf65
2132,C7orf66
2133,C7orf69
2134,C7orf71
2135,C8A
2136,C8B
2137,C8G
2138,C8orf31
2139,C8orf33
2140,C8orf34
2141,C8orf37
2142,C8orf44
2143,C8orf46
2144,C8orf48
2145,C8orf58
2146,C8orf59
2147,C8orf74
2148,C8orf76
2149,C8orf82
2150,C8orf86
2151,C8orf88
2152,C9
2153,C9orf106
2154,C9orf116
2155,C9orf129
2156,C9orf131
2157,C9orf135
2158,C9orf135-AS1
2159,C9orf139
2160,C9orf147
2161,C9orf152
2162,C9orf153
2163,C9orf16
2164,C9orf163
2165,C9orf24
2166,C9orf3
2167,C9orf40
2168,C9orf43
2169,C9orf47
2170,C9orf50
2171,C9orf57
2172,C9orf62
2173,C9orf64
2174,C9orf66
2175,C9orf72
2176,C9orf78
2177,C9orf84
2178,C9orf85
2179,C9orf92
2180,CA1
2181,CA10
2182,CA11
2183,CA12
2184,CA13
2185,CA14
2186,CA2
2187,CA3
2188,CA4
2189,CA5A
2190,CA5B
2191,CA5BP1
2192,CA6
2193,CA7
2194,CA8
2195,CA9
2196,CAAP1
2197,CAB39
2198,CAB39L
2199,CABCOCO1
2200,CABIN1
2201,CABLES1
2202,CABLES2
2203,CABP1
2204,CABP2
2205,CABP4
2206,CABP5
2207,CABP7
2208,CABS1
2209,CABYR
2210,CACFD1
2211,CACHD1
2212,CACNA1A
2213,CACNA1B
2214,CACNA1C
2215,CACNA1D
2216,CACNA1E
2217,CACNA1F
2218,CACNA1G
2219,CACNA1H
2220,CACNA1I
2221,CACNA1S
2222,CACNA2D1
2223,CACNA2D2
2224,CACNA2D3
2225,CACNA2D4
2226,CACNB1
2227,CACNB2
2228,CACNB3
2229,CACNB4
2230,CACNG1
2231,CACNG2
2232,CACNG3
2233,CACNG4
2234,CACNG5
2235,CACNG6
2236,CACNG7
2237,CACNG8
2238,CACTIN
2239,CACTIN-AS1
2240,CACUL1
2241,CACYBP
2242,CAD
2243,CADM1
2244,CADM2
2245,CADM3
2246,CADM4
2247,CADPS
2248,CADPS2
2249,CAGE1
2250,CALB1
2251,CALB2
2252,CALCA
2253,CALCB
2254,CALCOCO1
2255,CALCOCO2
2256,CALCR
2257,CALCRL
2258,CALD1
2259,CALHM1
2260,CALHM2
2261,CALHM3
2262,CALHM4
2263,CALHM5
2264,CALHM6
2265,CALM1
2266,CALM2
2267,CALM3
2268,CALML3
2269,CALML4
2270,CALML5
2271,CALML6
2272,CALN1
2273,CALR
2274,CALR3
2275,CALU
2276,CALY
2277,CAMK1
2278,CAMK1D
2279,CAMK1G
2280,CAMK2A
2281,CAMK2B
2282,CAMK2D
2283,CAMK2G
2284,CAMK2N1
2285,CAMK2N2
2286,CAMK4
2287,CAMKK1
2288,CAMKK2
2289,CAMKMT
2290,CAMKV
2291,CAMLG
2292,CAMP
2293,CAMSAP1
2294,CAMSAP2
2295,CAMSAP3
2296,CAMTA1
2297,CAMTA2
2298,CAND1
2299,CAND2
2300,CANT1
2301,CANX
2302,CAP1
2303,CAP2
2304,CAPG
2305,CAPN1
2306,CAPN10
2307,CAPN11
2308,CAPN12
2309,CAPN13
2310,CAPN14
2311,CAPN15
2312,CAPN2
2313,CAPN3
2314,CAPN5
2315,CAPN6
2316,CAPN7
2317,CAPN8
2318,CAPN9
2319,CAPNS1
2320,CAPNS2
2321,CAPRIN1
2322,CAPRIN2
2323,CAPS
2324,CAPS2
2325,CAPSL
2326,CAPZA1
2327,CAPZA2
2328,CAPZA3
2329,CAPZB
2330,CARD10
2331,CARD11
2332,CARD14
2333,CARD16
2334,CARD17
2335,CARD18
2336,CARD19
2337,CARD6
2338,CARD8
2339,CARD9
2340,CARF
2341,CARHSP1
2342,CARM1
2343,CARMIL1
2344,CARMIL2
2345,CARMIL3
2346,CARMN
2347,CARNMT1
2348,CARNS1
2349,CARS
2350,CARS2
2351,CARTPT
2352,CASC1
2353,CASC10
2354,CASC15
2355,CASC2
2356,CASC23
2357,CASC3
2358,CASC4
2359,CASC9
2360,CASD1
2361,CASK
2362,CASKIN1
2363,CASKIN2
2364,CASP1
2365,CASP10
2366,CASP12
2367,CASP14
2368,CASP16P
2369,CASP2
2370,CASP3
2371,CASP4
2372,CASP5
2373,CASP6
2374,CASP7
2375,CASP8
2376,CASP8AP2
2377,CASP9
2378,CASQ1
2379,CASQ2
2380,CASR
2381,CASS4
2382,CAST
2383,CASTOR1
2384,CASTOR2
2385,CASZ1
2386,CAT
2387,CATIP
2388,CATSPER1
2389,CATSPER2P1
2390,CATSPER3
2391,CATSPER4
2392,CATSPERB
2393,CATSPERD
2394,CATSPERE
2395,CATSPERG
2396,CAV1
2397,CAV2
2398,CAV3
2399,CAVIN1
2400,CAVIN2
2401,CAVIN3
2402,CAVIN4
2403,CBARP
2404,CBFA2T2
2405,CBFA2T3
2406,CBFB
2407,CBL
2408,CBLB
2409,CBLC
2410,CBLL1
2411,CBLN1
2412,CBLN2
2413,CBLN3
2414,CBLN4
2415,CBR1
2416,CBR3
2417,CBR3-AS1
2418,CBR4
2419,CBWD1
2420,CBWD5
2421,CBX1
2422,CBX2
2423,CBX3
2424,CBX3P2
2425,CBX4
2426,CBX5
2427,CBX6
2428,CBX7
2429,CBX8
2430,CBY1
2431,CBY3
2432,CC2D1A
2433,CC2D1B
2434,CC2D2A
2435,CC2D2B
2436,CCAR1
2437,CCAR2
2438,CCAT1
2439,CCBE1
2440,CCDC102A
2441,CCDC102B
2442,CCDC103
2443,CCDC105
2444,CCDC106
2445,CCDC107
2446,CCDC110
2447,CCDC112
2448,CCDC113
2449,CCDC114
2450,CCDC115
2451,CCDC116
2452,CCDC117
2453,CCDC12
2454,CCDC120
2455,CCDC121
2456,CCDC122
2457,CCDC124
2458,CCDC125
2459,CCDC126
2460,CCDC127
2461,CCDC129
2462,CCDC13
2463,CCDC130
2464,CCDC134
2465,CCDC136
2466,CCDC137
2467,CCDC138
2468,CCDC14
2469,CCDC140
2470,CCDC141
2471,CCDC142
2472,CCDC144B
2473,CCDC144CP
2474,CCDC144NL
2475,CCDC144NL-AS1
2476,CCDC146
2477,CCDC148
2478,CCDC148-AS1
2479,CCDC149
2480,CCDC15
2481,CCDC150
2482,CCDC151
2483,CCDC152
2484,CCDC153
2485,CCDC154
2486,CCDC155
2487,CCDC157
2488,CCDC158
2489,CCDC159
2490,CCDC160
2491,CCDC162P
2492,CCDC163
2493,CCDC166
2494,CCDC167
2495,CCDC168
2496,CCDC169
2497,CCDC17
2498,CCDC170
2499,CCDC171
2500,CCDC172
2501,CCDC173
2502,CCDC174
2503,CCDC177
2504,CCDC178
2505,CCDC179
2506,CCDC18
2507,CCDC18-AS1
2508,CCDC181
2509,CCDC182
2510,CCDC183
2511,CCDC184
2512,CCDC185
2513,CCDC186
2514,CCDC187
2515,CCDC188
2516,CCDC189
2517,CCDC190
2518,CCDC191
2519,CCDC192
2520,CCDC196
2521,CCDC197
2522,CCDC198
2523,CCDC22
2524,CCDC24
2525,CCDC25
2526,CCDC26
2527,CCDC27
2528,CCDC28A
2529,CCDC28B
2530,CCDC3
2531,CCDC30
2532,CCDC32
2533,CCDC33
2534,CCDC34
2535,CCDC36
2536,CCDC37-AS1
2537,CCDC38
2538,CCDC39
2539,CCDC40
2540,CCDC42
2541,CCDC43
2542,CCDC47
2543,CCDC50
2544,CCDC51
2545,CCDC54
2546,CCDC57
2547,CCDC58
2548,CCDC59
2549,CCDC6
2550,CCDC60
2551,CCDC61
2552,CCDC62
2553,CCDC63
2554,CCDC65
2555,CCDC66
2556,CCDC68
2557,CCDC69
2558,CCDC7
2559,CCDC70
2560,CCDC71
2561,CCDC71L
2562,CCDC73
2563,CCDC74B
2564,CCDC77
2565,CCDC78
2566,CCDC8
2567,CCDC80
2568,CCDC81
2569,CCDC82
2570,CCDC83
2571,CCDC84
2572,CCDC85A
2573,CCDC85B
2574,CCDC85C
2575,CCDC86
2576,CCDC87
2577,CCDC88A
2578,CCDC88B
2579,CCDC88C
2580,CCDC89
2581,CCDC9
2582,CCDC90B
2583,CCDC91
2584,CCDC92
2585,CCDC93
2586,CCDC96
2587,CCDC97
2588,CCDC9B
2589,CCEPR
2590,CCER1
2591,CCER2
2592,CCHCR1
2593,CCIN
2594,CCK
2595,CCKAR
2596,CCKBR
2597,CCL1
2598,CCL11
2599,CCL13
2600,CCL15
2601,CCL16
2602,CCL17
2603,CCL18
2604,CCL19
2605,CCL2
2606,CCL20
2607,CCL21
2608,CCL22
2609,CCL23
2610,CCL24
2611,CCL25
2612,CCL26
2613,CCL27
2614,CCL28
2615,CCL5
2616,CCL7
2617,CCL8
2618,CCM2
2619,CCM2L
2620,CCNA1
2621,CCNA2
2622,CCNB1
2623,CCNB1IP1
2624,CCNB2
2625,CCNB3
2626,CCNC
2627,CCND1
2628,CCND2
2629,CCND2-AS1
2630,CCND3
2631,CCNDBP1
2632,CCNE1
2633,CCNE2
2634,CCNF
2635,CCNG1
2636,CCNG2
2637,CCNH
2638,CCNI
2639,CCNI2
2640,CCNJ
2641,CCNJL
2642,CCNK
2643,CCNL1
2644,CCNL2
2645,CCNO
2646,CCNQ
2647,CCNT1
2648,CCNT2
2649,CCNY
2650,CCNYL1
2651,CCP110
2652,CCR1
2653,CCR10
2654,CCR2
2655,CCR3
2656,CCR4
2657,CCR5
2658,CCR6
2659,CCR7
2660,CCR8
2661,CCR9
2662,CCRL2
2663,CCS
2664,CCSAP
2665,CCSER1
2666,CCSER2
2667,CCT2
2668,CCT3
2669,CCT4
2670,CCT5
2671,CCT6A
2672,CCT6B
2673,CCT6P1
2674,CCT6P3
2675,CCT7
2676,CCT8
2677,CCT8L2
2678,CCZ1
2679,CCZ1B
2680,CCZ1P-OR7E38P
2681,CD101
2682,CD109
2683,CD14
2684,CD151
2685,CD160
2686,CD163
2687,CD163L1
2688,CD164
2689,CD164L2
2690,CD177
2691,CD180
2692,CD19
2693,CD1A
2694,CD1B
2695,CD1C
2696,CD1D
2697,CD1E
2698,CD2
2699,CD200
2700,CD200R1
2701,CD200R1L
2702,CD207
2703,CD209
2704,CD22
2705,CD226
2706,CD24
2707,CD244
2708,CD247
2709,CD248
2710,CD27
2711,CD27-AS1
2712,CD274
2713,CD276
2714,CD28
2715,CD2AP
2716,CD2BP2
2717,CD300A
2718,CD300C
2719,CD300E
2720,CD300LB
2721,CD300LD
2722,CD300LF
2723,CD300LG
2724,CD320
2725,CD33
2726,CD34
2727,CD36
2728,CD37
2729,CD38
2730,CD3D
2731,CD3E
2732,CD3EAP
2733,CD3G
2734,CD4
2735,CD40
2736,CD40LG
2737,CD44
2738,CD46
2739,CD47
2740,CD48
2741,CD5
2742,CD52
2743,CD53
2744,CD55
2745,CD58
2746,CD59
2747,CD5L
2748,CD6
2749,CD63
2750,CD68
2751,CD69
2752,CD7
2753,CD70
2754,CD72
2755,CD74
2756,CD79A
2757,CD79B
2758,CD80
2759,CD81
2760,CD82
2761,CD83
2762,CD84
2763,CD86
2764,CD8A
2765,CD8B
2766,CD8B2
2767,CD9
2768,CD93
2769,CD96
2770,CD99
2771,CD99L2
2772,CD99P1
2773,CDA
2774,CDADC1
2775,CDAN1
2776,CDC123
2777,CDC14A
2778,CDC14B
2779,CDC14C
2780,CDC16
2781,CDC20
2782,CDC20B
2783,CDC23
2784,CDC25A
2785,CDC25B
2786,CDC25C
2787,CDC26
2788,CDC27
2789,CDC34
2790,CDC37
2791,CDC37L1
2792,CDC40
2793,CDC42
2794,CDC42BPA
2795,CDC42BPB
2796,CDC42BPG
2797,CDC42EP1
2798,CDC42EP2
2799,CDC42EP3
2800,CDC42EP4
2801,CDC42EP5
2802,CDC42P3
2803,CDC42SE1
2804,CDC42SE2
2805,CDC45
2806,CDC5L
2807,CDC6
2808,CDC7
2809,CDC73
2810,CDCA2
2811,CDCA3
2812,CDCA4
2813,CDCA5
2814,CDCA7
2815,CDCA7L
2816,CDCA8
2817,CDCP1
2818,CDCP2
2819,CDH1
2820,CDH10
2821,CDH11
2822,CDH12
2823,CDH13
2824,CDH15
2825,CDH16
2826,CDH17
2827,CDH18
2828,CDH19
2829,CDH2
2830,CDH20
2831,CDH22
2832,CDH23
2833,CDH24
2834,CDH26
2835,CDH3
2836,CDH4
2837,CDH5
2838,CDH6
2839,CDH7
2840,CDH8
2841,CDH9
2842,CDHR1
2843,CDHR2
2844,CDHR3
2845,CDHR4
2846,CDHR5
2847,CDIP1
2848,CDIPT
2849,CDIPT-AS1
2850,CDK1
2851,CDK10
2852,CDK11A
2853,CDK11B
2854,CDK12
2855,CDK13
2856,CDK14
2857,CDK15
2858,CDK16
2859,CDK17
2860,CDK18
2861,CDK19
2862,CDK2
2863,CDK20
2864,CDK2AP1
2865,CDK2AP2
2866,CDK4
2867,CDK5
2868,CDK5R1
2869,CDK5R2
2870,CDK5RAP1
2871,CDK5RAP2
2872,CDK5RAP3
2873,CDK6
2874,CDK7
2875,CDK8
2876,CDK9
2877,CDKAL1
2878,CDKL1
2879,CDKL2
2880,CDKL3
2881,CDKL4
2882,CDKL5
2883,CDKN1A
2884,CDKN1B
2885,CDKN1C
2886,CDKN2A
2887,CDKN2A-AS1
2888,CDKN2AIP
2889,CDKN2AIPNL
2890,CDKN2B
2891,CDKN2C
2892,CDKN2D
2893,CDKN3
2894,CDNF
2895,CDO1
2896,CDON
2897,CDPF1
2898,CDR1
2899,CDR2
2900,CDR2L
2901,CDRT1
2902,CDRT15
2903,CDS1
2904,CDS2
2905,CDSN
2906,CDT1
2907,CDV3
2908,CDX1
2909,CDX2
2910,CDX4
2911,CDYL
2912,CDYL2
2913,CEACAM1
2914,CEACAM16
2915,CEACAM18
2916,CEACAM19
2917,CEACAM20
2918,CEACAM21
2919,CEACAM22P
2920,CEACAM3
2921,CEACAM4
2922,CEACAM5
2923,CEACAM6
2924,CEACAM7
2925,CEACAM8
2926,CEBPA
2927,CEBPA-AS1
2928,CEBPB
2929,CEBPD
2930,CEBPE
2931,CEBPG
2932,CEBPZ
2933,CEBPZOS
2934,CECR2
2935,CECR7
2936,CEL
2937,CELA1
2938,CELA2A
2939,CELA2B
2940,CELA3A
2941,CELA3B
2942,CELF1
2943,CELF2
2944,CELF3
2945,CELF4
2946,CELF5
2947,CELF6
2948,CELSR1
2949,CELSR2
2950,CELSR3
2951,CEMIP
2952,CEMP1
2953,CEND1
2954,CENPA
2955,CENPB
2956,CENPBD1
2957,CENPBD1P1
2958,CENPC
2959,CENPE
2960,CENPF
2961,CENPH
2962,CENPI
2963,CENPJ
2964,CENPK
2965,CENPL
2966,CENPM
2967,CENPN
2968,CENPO
2969,CENPP
2970,CENPQ
2971,CENPS
2972,CENPT
2973,CENPU
2974,CENPV
2975,CENPVL3
2976,CENPW
2977,CENPX
2978,CEP104
2979,CEP112
2980,CEP120
2981,CEP126
2982,CEP128
2983,CEP131
2984,CEP135
2985,CEP152
2986,CEP162
2987,CEP164
2988,CEP170
2989,CEP170B
2990,CEP170P1
2991,CEP19
2992,CEP192
2993,CEP250
2994,CEP290
2995,CEP295
2996,CEP295NL
2997,CEP350
2998,CEP41
2999,CEP44
3000,CEP55
3001,CEP57
3002,CEP57L1
3003,CEP63
3004,CEP68
3005,CEP70
3006,CEP72
3007,CEP76
3008,CEP78
3009,CEP83
3010,CEP83-AS1
3011,CEP85
3012,CEP85L
3013,CEP89
3014,CEP95
3015,CEP97
3016,CEPT1
3017,CER1
3018,CERCAM
3019,CERK
3020,CERKL
3021,CERNA1
3022,CERS1
3023,CERS2
3024,CERS3
3025,CERS4
3026,CERS5
3027,CERS6
3028,CES1
3029,CES1P1
3030,CES1P2
3031,CES2
3032,CES3
3033,CES4A
3034,CES5A
3035,CETN1
3036,CETN2
3037,CETN3
3038,CETN4P
3039,CETP
3040,CFAP100
3041,CFAP126
3042,CFAP157
3043,CFAP161
3044,CFAP20
3045,CFAP206
3046,CFAP221
3047,CFAP36
3048,CFAP43
3049,CFAP44
3050,CFAP45
3051,CFAP46
3052,CFAP47
3053,CFAP52
3054,CFAP53
3055,CFAP54
3056,CFAP57
3057,CFAP58
3058,CFAP58-AS1
3059,CFAP61
3060,CFAP65
3061,CFAP69
3062,CFAP70
3063,CFAP73
3064,CFAP74
3065,CFAP77
3066,CFAP97
3067,CFAP97D1
3068,CFB
3069,CFC1
3070,CFD
3071,CFDP1
3072,CFH
3073,CFHR1
3074,CFHR2
3075,CFHR3
3076,CFHR4
3077,CFHR5
3078,CFI
3079,CFL1
3080,CFL1P1
3081,CFL2
3082,CFLAR
3083,CFP
3084,CFTR
3085,CGA
3086,CGAS
3087,CGB1
3088,CGB2
3089,CGGBP1
3090,CGN
3091,CGNL1
3092,CGREF1
3093,CGRRF1
3094,CH17-340M24.3
3095,CH25H
3096,CHAC1
3097,CHAC2
3098,CHAD
3099,CHADL
3100,CHAF1A
3101,CHAF1B
3102,CHAMP1
3103,CHAT
3104,CHCHD1
3105,CHCHD10
3106,CHCHD2
3107,CHCHD3
3108,CHCHD4
3109,CHCHD5
3110,CHCHD6
3111,CHCHD7
3112,CHD1
3113,CHD1L
3114,CHD2
3115,CHD3
3116,CHD4
3117,CHD5
3118,CHD6
3119,CHD7
3120,CHD8
3121,CHD9
3122,CHDH
3123,CHEK1
3124,CHEK2
3125,CHEK2P2
3126,CHERP
3127,CHFR
3128,CHGA
3129,CHGB
3130,CHI3L1
3131,CHI3L2
3132,CHIA
3133,CHIAP2
3134,CHIC1
3135,CHIC2
3136,CHID1
3137,CHIT1
3138,CHKA
3139,CHL1
3140,CHL1-AS1
3141,CHM
3142,CHML
3143,CHMP1A
3144,CHMP1B
3145,CHMP2A
3146,CHMP2B
3147,CHMP4A
3148,CHMP4B
3149,CHMP4C
3150,CHMP5
3151,CHMP6
3152,CHMP7
3153,CHN1
3154,CHN2
3155,CHODL
3156,CHORDC1
3157,CHP1
3158,CHP2
3159,CHPF
3160,CHPF2
3161,CHPT1
3162,CHRAC1
3163,CHRD
3164,CHRDL1
3165,CHRDL2
3166,CHRFAM7A
3167,CHRM1
3168,CHRM2
3169,CHRM3
3170,CHRM4
3171,CHRM5
3172,CHRNA1
3173,CHRNA10
3174,CHRNA2
3175,CHRNA3
3176,CHRNA4
3177,CHRNA5
3178,CHRNA6
3179,CHRNA7
3180,CHRNA9
3181,CHRNB1
3182,CHRNB2
3183,CHRNB3
3184,CHRNB4
